"Subject" "Activity" "variable" "mean" "median"
27 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.2975441875 0.30717693
27 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0135564467159091 -0.0160115775
27 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.112837694688636 -0.112261955
27 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.931380178636364 0.932800975
27 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.166938774772727 -0.16577598
27 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" -0.140047614122727 -0.1045740305
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0936273220295455 0.0535667325
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.0159869469363636 0.031815958
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" -0.00985034750909091 -0.0265110575
27 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.159826551905227 -0.1383495
27 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0163131590545455 -0.0076379527
27 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.152695027609091 0.112759985
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0515814754272727 -0.026213917
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0642023574227273 -0.070381683
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0621043700545455 -0.095576901
27 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." 0.108071382861364 0.089293613
27 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." 0.108071382861364 0.089293613
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.115421210625 -0.127363935
27 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.164783206536364 -0.156375725
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.440546586136364 -0.456442645
27 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...X" 0.0829831545090909 0.1015277875
27 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Y" -0.0626729573068182 -0.061923474
27 "WALKING_DOWNSTAIRS" "fBodyAcc.mean...Z" -0.241600361090909 -0.244001495
27 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...X" -0.390366905 -0.39715224
27 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...Y" 0.0530611096231818 0.0508260975
27 "WALKING_DOWNSTAIRS" "fBodyAcc.meanFreq...Z" 0.154663327609091 0.137927775
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...X" -0.0437826262613636 -0.035145589
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Y" -0.170975270611364 -0.16862237
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.mean...Z" -0.343626396295455 -0.356023435
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...X" -0.331351997727273 -0.31921527
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.294651710159091 -0.307622025
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.20334131025 -0.21406778
27 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.2966286115 -0.30715321
27 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.402132810611364 -0.44202124
27 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.144904904113636 -0.134443955
27 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...X" -0.181812746586364 -0.160217605
27 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Y" 0.2321868966475 0.252412165
27 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Z" 0.0367238492251136 0.02770578
27 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.149816459227273 0.17914469
27 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq.." 0.0640204520170455 0.0477813135
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." 0.010857564025 -0.0038805397
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.103796321231818 0.14063379
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.359113724772727 -0.366194065
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq.." 0.0988527908931818 0.092090528
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.46777776875 -0.50587218
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.084123192215 0.11116867
27 "WALKING_DOWNSTAIRS" "tBodyAcc.std...X" 0.167407531090909 0.14688028
27 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Y" -0.0979710029522727 -0.117492445
27 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Z" -0.240040783340909 -0.218058085
27 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.946975165 -0.95150896
27 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.934963993181818 -0.937125515
27 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.920921521590909 -0.93256909
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.00358338882727273 -0.00547712
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" -0.138528104113636 -0.130006525
27 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.409310918409091 -0.414206305
27 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.363722908386364 -0.38293648
27 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.481813367954545 -0.51405004
27 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" -0.257846157386364 -0.25821085
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.493837613409091 -0.49381959
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.459459295681818 -0.49579949
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" -0.307268262272727 -0.31088476
27 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." 0.121176277863636 0.131642535
27 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." 0.121176277863636 0.131642535
27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." -0.0386367422818182 -0.031708522
27 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.307952089840909 -0.30835098
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.465807533547727 -0.49708896
27 "WALKING_DOWNSTAIRS" "fBodyAcc.std...X" 0.194912716568182 0.151943545
27 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Y" -0.17564706475 -0.20642891
27 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Z" -0.303090701863636 -0.296438685
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...X" -0.0522811342045455 -0.0735429655
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Y" -0.163243978431818 -0.15700801
27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Z" -0.474755492045455 -0.46678911
27 "WALKING_DOWNSTAIRS" "fBodyGyro.std...X" -0.390968436431818 -0.407858245
27 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Y" -0.543033246590909 -0.56208168
27 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Z" -0.367816046590909 -0.38257101
27 "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.071212004425 -0.0618187095
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.113625944990909 -0.126925375
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.397984195568182 -0.423014585
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.502831373477273 -0.555394455
27 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.265770253921569 0.26843012
27 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0200953324078431 -0.01817146
27 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.123530438196078 -0.11578225
27 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.868000278627451 0.88372148
27 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.229278659607843 -0.22579807
27 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.294642640196078 -0.333839
27 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0734763532039216 0.083024496
27 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" -0.0140229374470588 -0.016985018
27 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.0067467910745098 0.031767361
27 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.0940344886803922 -0.058128731
27 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" 0.00212499391686275 -0.052607887
27 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.140129855776471 0.13374514
27 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.0937518711117647 -0.095976211
27 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0509235220237255 -0.061011417
27 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0629013722509804 -0.039352549
27 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.160589355980392 -0.1626946
27 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.160589355980392 -0.1626946
27 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.479067422156863 -0.48150563
27 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.286145719598039 -0.30265044
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.699895090784314 -0.69890556
27 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.417607401176471 -0.42833585
27 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.249688517843137 -0.25134277
27 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.418886395098039 -0.42997843
27 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.465425792352941 -0.47521705
27 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" -0.18135640627451 -0.19098945
27 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" -0.261550401 -0.29624844
27 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.50311385627451 -0.50393953
27 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.44246561254902 -0.45131361
27 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.608544241568627 -0.61219811
27 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" -0.361648357411765 -0.35427232
27 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.372671804901961 -0.39480601
27 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.454277803078431 -0.46970349
27 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.544369229411765 -0.56665021
27 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.594092579607843 -0.59846419
27 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.400528455490196 -0.43277852
27 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" -0.238720731606078 -0.22503657
27 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.125411020767647 -0.12440682
27 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" -0.430102512941176 -0.45311359
27 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.393928937058824 -0.39797542
27 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." -0.0126842499664706 -0.0065895326
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.460770277843137 -0.45747362
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.116287371670588 0.11975045
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.607667730196078 -0.64051293
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.128116124333333 -0.11140521
27 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.71917980372549 -0.71468573
27 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.184859987184314 0.18161549
27 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.295439547254902 -0.29149237
27 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" -0.0950104077 -0.096510876
27 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.23070787672549 -0.23403759
27 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.956433874705882 -0.97028508
27 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.947713378627451 -0.95515682
27 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.926675381176471 -0.9392738
27 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.468066189411765 -0.47018402
27 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.426833499411765 -0.43453029
27 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.633722935098039 -0.63836604
27 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.562461004705882 -0.60051804
27 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" -0.587966800588235 -0.5946782
27 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.169960785215686 -0.21249246
27 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.695774947647059 -0.6946624
27 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.711148438235294 -0.71623691
27 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.676876469411765 -0.68350163
27 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.37994878627451 -0.38623272
27 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.37994878627451 -0.38623272
27 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.464610567058824 -0.46378089
27 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.501775426447059 -0.57835071
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.724671165490196 -0.71933027
27 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.253504065686275 -0.24167717
27 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" -0.0794059822941176 -0.087179849
27 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" -0.197338870980392 -0.19740813
27 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.47892337254902 -0.48226228
27 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.450116431176471 -0.46028726
27 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.657139420784314 -0.66649304
27 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.574254281745098 -0.60657704
27 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" -0.587869474313725 -0.59246576
27 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.183508696647059 -0.22454547
27 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.468707734509804 -0.46827995
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.473011558823529 -0.46990674
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.523335975411765 -0.60895037
27 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.751714312941177 -0.75691445
28 "LAYING" "tBodyAcc.mean...X" 0.2759134825 0.27826383
28 "LAYING" "tBodyAcc.mean...Y" -0.0167537858225 -0.0171539755
28 "LAYING" "tBodyAcc.mean...Z" -0.1083448529625 -0.10836157
28 "LAYING" "tGravityAcc.mean...X" -0.490334541875 -0.43306369
28 "LAYING" "tGravityAcc.mean...Y" 0.1440732745 0.503852895
28 "LAYING" "tGravityAcc.mean...Z" 0.0157570025 0.82964522
28 "LAYING" "tBodyAccJerk.mean...X" 0.0780770644 0.0756214805
28 "LAYING" "tBodyAccJerk.mean...Y" 0.005939923320625 0.0110930465
28 "LAYING" "tBodyAccJerk.mean...Z" 0.006009719386425 -0.00143214065
28 "LAYING" "tBodyGyro.mean...X" -0.017367705735 -0.027228196
28 "LAYING" "tBodyGyro.mean...Y" -0.097448733725 -0.075403184
28 "LAYING" "tBodyGyro.mean...Z" 0.09357912315 0.086786544
28 "LAYING" "tBodyGyroJerk.mean...X" -0.1045116270375 -0.098496761
28 "LAYING" "tBodyGyroJerk.mean...Y" -0.03560100499625 -0.0402942895
28 "LAYING" "tBodyGyroJerk.mean...Z" -0.05345019146375 -0.0545927505
28 "LAYING" "tBodyAccMag.mean.." -0.95811223025 -0.969736225
28 "LAYING" "tGravityAccMag.mean.." -0.95811223025 -0.969736225
28 "LAYING" "tBodyAccJerkMag.mean.." -0.978455341875 -0.988250235
28 "LAYING" "tBodyGyroMag.mean.." -0.93710692125 -0.96940047
28 "LAYING" "tBodyGyroJerkMag.mean.." -0.978220270625 -0.99181947
28 "LAYING" "fBodyAcc.mean...X" -0.9739308675 -0.98223847
28 "LAYING" "fBodyAcc.mean...Y" -0.958436369 -0.979868365
28 "LAYING" "fBodyAcc.mean...Z" -0.961115672375 -0.983505885
28 "LAYING" "fBodyAcc.meanFreq...X" -0.33011001977875 -0.29519056
28 "LAYING" "fBodyAcc.meanFreq...Y" -0.07483910088875 -0.090567213
28 "LAYING" "fBodyAcc.meanFreq...Z" 0.23330851938875 0.219075765
28 "LAYING" "fBodyAccJerk.mean...X" -0.980013419 -0.987829095
28 "LAYING" "fBodyAccJerk.mean...Y" -0.978094827375 -0.98775604
28 "LAYING" "fBodyAccJerk.mean...Z" -0.970251565375 -0.985787755
28 "LAYING" "fBodyAccJerk.meanFreq...X" 0.104292020185 0.107893125
28 "LAYING" "fBodyAccJerk.meanFreq...Y" 0.0010860935176125 0.0385859195
28 "LAYING" "fBodyAccJerk.meanFreq...Z" 0.038219081345 0.0694819215
28 "LAYING" "fBodyGyro.mean...X" -0.946804234625 -0.98025001
28 "LAYING" "fBodyGyro.mean...Y" -0.9658244555 -0.978296735
28 "LAYING" "fBodyGyro.mean...Z" -0.961164844875 -0.989532945
28 "LAYING" "fBodyGyro.meanFreq...X" -0.2588609698375 -0.30260771
28 "LAYING" "fBodyGyro.meanFreq...Y" -0.34947254522625 -0.329706605
28 "LAYING" "fBodyGyro.meanFreq...Z" 0.123627590803375 0.101302894
28 "LAYING" "fBodyAccMag.mean.." -0.961035587625 -0.98112063
28 "LAYING" "fBodyAccMag.meanFreq.." 0.038386092475 0.0693681005
28 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.9734362485 -0.988609935
28 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.26685931489625 0.30541026
28 "LAYING" "fBodyBodyGyroMag.mean.." -0.944218369375 -0.97692953
28 "LAYING" "fBodyBodyGyroMag.meanFreq.." -0.18113593077125 -0.166684965
28 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.971830582375 -0.99118496
28 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.01188286097125 0.057054485
28 "LAYING" "tBodyAcc.std...X" -0.9688882955 -0.973687075
28 "LAYING" "tBodyAcc.std...Y" -0.945386780375 -0.96883237
28 "LAYING" "tBodyAcc.std...Z" -0.956450342875 -0.977732625
28 "LAYING" "tGravityAcc.std...X" -0.970599089375 -0.98135242
28 "LAYING" "tGravityAcc.std...Y" -0.9697590285 -0.98946783
28 "LAYING" "tGravityAcc.std...Z" -0.97912466575 -0.991282175
28 "LAYING" "tBodyAccJerk.std...X" -0.9801647165 -0.988266155
28 "LAYING" "tBodyAccJerk.std...Y" -0.97867953975 -0.987821665
28 "LAYING" "tBodyAccJerk.std...Z" -0.973071655875 -0.987891715
28 "LAYING" "tBodyGyro.std...X" -0.95516227975 -0.979229905
28 "LAYING" "tBodyGyro.std...Y" -0.960057463625 -0.96396389
28 "LAYING" "tBodyGyro.std...Z" -0.96237491175 -0.98780617
28 "LAYING" "tBodyGyroJerk.std...X" -0.9608029485 -0.98762258
28 "LAYING" "tBodyGyroJerk.std...Y" -0.98039978225 -0.99072695
28 "LAYING" "tBodyGyroJerk.std...Z" -0.981418916 -0.99317014
28 "LAYING" "tBodyAccMag.std.." -0.9545740295 -0.972619095
28 "LAYING" "tGravityAccMag.std.." -0.9545740295 -0.972619095
28 "LAYING" "tBodyAccJerkMag.std.." -0.973312647875 -0.98992716
28 "LAYING" "tBodyGyroMag.std.." -0.928940913375 -0.96989955
28 "LAYING" "tBodyGyroJerkMag.std.." -0.96977327725 -0.991194805
28 "LAYING" "fBodyAcc.std...X" -0.967324863875 -0.97224932
28 "LAYING" "fBodyAcc.std...Y" -0.94200397775 -0.96510451
28 "LAYING" "fBodyAcc.std...Z" -0.956770904875 -0.97529168
28 "LAYING" "fBodyAccJerk.std...X" -0.98220590125 -0.989106645
28 "LAYING" "fBodyAccJerk.std...Y" -0.981117467 -0.98908112
28 "LAYING" "fBodyAccJerk.std...Z" -0.974530843125 -0.988022925
28 "LAYING" "fBodyGyro.std...X" -0.958092114 -0.97931121
28 "LAYING" "fBodyGyro.std...Y" -0.957552988125 -0.959057445
28 "LAYING" "fBodyGyro.std...Z" -0.966312024 -0.988380535
28 "LAYING" "fBodyAccMag.std.." -0.95756401875 -0.97301565
28 "LAYING" "fBodyBodyAccJerkMag.std.." -0.972336128625 -0.98953753
28 "LAYING" "fBodyBodyGyroMag.std.." -0.931675004125 -0.97069201
28 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.96931982125 -0.99169263
28 "SITTING" "tBodyAcc.mean...X" 0.276977629444444 0.27670249
28 "SITTING" "tBodyAcc.mean...Y" -0.0185404441258333 -0.017556112
28 "SITTING" "tBodyAcc.mean...Z" -0.111517939555556 -0.1079189
28 "SITTING" "tGravityAcc.mean...X" 0.907331309166667 0.91931696
28 "SITTING" "tGravityAcc.mean...Y" -0.112596728361111 -0.202536545
28 "SITTING" "tGravityAcc.mean...Z" 0.135402566816667 -0.0351598795
28 "SITTING" "tBodyAccJerk.mean...X" 0.0768671621527778 0.076400136
28 "SITTING" "tBodyAccJerk.mean...Y" 0.0148338232684722 0.0103233745
28 "SITTING" "tBodyAccJerk.mean...Z" 0.000257854017638888 -0.0012466599
28 "SITTING" "tBodyGyro.mean...X" -0.0339018030166667 -0.0275031125
28 "SITTING" "tBodyGyro.mean...Y" -0.0673943850555556 -0.074854783
28 "SITTING" "tBodyGyro.mean...Z" 0.087025401375 0.08569924
28 "SITTING" "tBodyGyroJerk.mean...X" -0.0953935055833333 -0.097645701
28 "SITTING" "tBodyGyroJerk.mean...Y" -0.0408007786402778 -0.04130388
28 "SITTING" "tBodyGyroJerk.mean...Z" -0.0579015362166667 -0.05532676
28 "SITTING" "tBodyAccMag.mean.." -0.955789708611111 -0.97098701
28 "SITTING" "tGravityAccMag.mean.." -0.955789708611111 -0.97098701
28 "SITTING" "tBodyAccJerkMag.mean.." -0.973274366805556 -0.98199155
28 "SITTING" "tBodyGyroMag.mean.." -0.955175567083333 -0.973674475
28 "SITTING" "tBodyGyroJerkMag.mean.." -0.981213159305556 -0.98642982
28 "SITTING" "fBodyAcc.mean...X" -0.979820142638889 -0.98826369
28 "SITTING" "fBodyAcc.mean...Y" -0.946351650416667 -0.95993863
28 "SITTING" "fBodyAcc.mean...Z" -0.952226786666667 -0.965028205
28 "SITTING" "fBodyAcc.meanFreq...X" -0.0155481277013889 0.0169239825
28 "SITTING" "fBodyAcc.meanFreq...Y" -0.0192655570097222 0.00516603645
28 "SITTING" "fBodyAcc.meanFreq...Z" -0.00273826957083333 -0.00640774855
28 "SITTING" "fBodyAccJerk.mean...X" -0.976891804583333 -0.98731889
28 "SITTING" "fBodyAccJerk.mean...Y" -0.963054247083333 -0.9717062
28 "SITTING" "fBodyAccJerk.mean...Z" -0.972939551944444 -0.97892164
28 "SITTING" "fBodyAccJerk.meanFreq...X" 0.147680902402778 0.11592914
28 "SITTING" "fBodyAccJerk.meanFreq...Y" -0.211341156344444 -0.210859665
28 "SITTING" "fBodyAccJerk.meanFreq...Z" -0.0896276806138889 -0.0277250715
28 "SITTING" "fBodyGyro.mean...X" -0.973724326388889 -0.98421591
28 "SITTING" "fBodyGyro.mean...Y" -0.963117633611111 -0.973287585
28 "SITTING" "fBodyGyro.mean...Z" -0.954180279027778 -0.970074015
28 "SITTING" "fBodyGyro.meanFreq...X" 0.0177422487072222 0.012296638
28 "SITTING" "fBodyGyro.meanFreq...Y" -0.320939754194444 -0.328388265
28 "SITTING" "fBodyGyro.meanFreq...Z" -0.0574600312055556 -0.0583301935
28 "SITTING" "fBodyAccMag.mean.." -0.953928124027778 -0.968179895
28 "SITTING" "fBodyAccMag.meanFreq.." 0.0291999772481944 0.033558057
28 "SITTING" "fBodyBodyAccJerkMag.mean.." -0.969178686666667 -0.978730315
28 "SITTING" "fBodyBodyAccJerkMag.meanFreq.." 0.22911153675 0.225308855
28 "SITTING" "fBodyBodyGyroMag.mean.." -0.960297525 -0.971017185
28 "SITTING" "fBodyBodyGyroMag.meanFreq.." -0.137706077690278 -0.13284277
28 "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.979465868888889 -0.985290875
28 "SITTING" "fBodyBodyGyroJerkMag.meanFreq.." 0.00249592740972222 -0.0119111682
28 "SITTING" "tBodyAcc.std...X" -0.983272806805556 -0.9901516
28 "SITTING" "tBodyAcc.std...Y" -0.939905244861111 -0.95373879
28 "SITTING" "tBodyAcc.std...Z" -0.936667245694444 -0.95897036
28 "SITTING" "tGravityAcc.std...X" -0.989132499583333 -0.993576725
28 "SITTING" "tGravityAcc.std...Y" -0.971766352361111 -0.98912257
28 "SITTING" "tGravityAcc.std...Z" -0.956087679583333 -0.97613019
28 "SITTING" "tBodyAccJerk.std...X" -0.976286679444444 -0.98721309
28 "SITTING" "tBodyAccJerk.std...Y" -0.962219452777778 -0.9711163
28 "SITTING" "tBodyAccJerk.std...Z" -0.976327426666667 -0.981671765
28 "SITTING" "tBodyGyro.std...X" -0.979671983472222 -0.98783763
28 "SITTING" "tBodyGyro.std...Y" -0.956316505972222 -0.966100295
28 "SITTING" "tBodyGyro.std...Z" -0.9566328025 -0.973964365
28 "SITTING" "tBodyGyroJerk.std...X" -0.982155662638889 -0.987940905
28 "SITTING" "tBodyGyroJerk.std...Y" -0.980713868611111 -0.986000335
28 "SITTING" "tBodyGyroJerk.std...Z" -0.971001691388889 -0.9800565
28 "SITTING" "tBodyAccMag.std.." -0.947782703333333 -0.966798885
28 "SITTING" "tGravityAccMag.std.." -0.947782703333333 -0.966798885
28 "SITTING" "tBodyAccJerkMag.std.." -0.970301646111111 -0.978506735
28 "SITTING" "tBodyGyroMag.std.." -0.951065984027778 -0.96576285
28 "SITTING" "tBodyGyroJerkMag.std.." -0.978441918333333 -0.98533651
28 "SITTING" "fBodyAcc.std...X" -0.984956708611111 -0.990315235
28 "SITTING" "fBodyAcc.std...Y" -0.939885478333333 -0.95602563
28 "SITTING" "fBodyAcc.std...Z" -0.9330454775 -0.956682235
28 "SITTING" "fBodyAccJerk.std...X" -0.977786782222222 -0.987874025
